# Logfile created on 2014-05-25 20:05:42 -0500 by logger.rb/31641
W, [2014-05-25T22:31:35.669311 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t2-1 is not assigned to a portgroup
W, [2014-05-25T22:31:35.669395 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpvums11 is not assigned to a portgroup
W, [2014-05-25T22:31:35.669482 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpdcnm11 is not assigned to a portgroup
W, [2014-05-25T22:31:35.669587 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpssz11-2 is not assigned to a portgroup
W, [2014-05-25T22:31:35.669664 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t3-1 is not assigned to a portgroup
W, [2014-05-25T22:31:35.669748 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t3-2 is not assigned to a portgroup
W, [2014-05-25T22:31:35.669841 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpss13-1 is not assigned to a portgroup
W, [2014-05-25T22:31:35.669970 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corparms11 is not assigned to a portgroup
W, [2014-05-25T22:31:35.670057 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t4-2 is not assigned to a portgroup
W, [2014-05-25T22:31:35.670149 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t4-1 is not assigned to a portgroup
W, [2014-05-25T22:31:35.670241 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpuims11 is not assigned to a portgroup
W, [2014-05-25T22:31:35.670333 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpvcms11 is not assigned to a portgroup
W, [2014-05-25T22:31:35.670412 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corparms12 is not assigned to a portgroup
W, [2014-05-25T22:31:35.670491 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t1-1 is not assigned to a portgroup
W, [2014-05-25T22:31:35.670632 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpss11-1 is not assigned to a portgroup
W, [2014-05-25T22:31:35.670709 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpvcdb11 is not assigned to a portgroup
W, [2014-05-25T22:31:35.670796 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpvcinv11 is not assigned to a portgroup
W, [2014-05-25T22:31:35.674288 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - corpesxamp11.test.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T22:31:35.677743 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - corpesxdmzt02a.test.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T22:31:38.203533 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa3t1 based on filterSpec
I, [2014-05-25T22:32:12.940068 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:32:13.364464 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - mule3sxa is not assigned to a portgroup
W, [2014-05-25T22:32:13.364902 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ipap3s1 is not assigned to a portgroup
I, [2014-05-25T22:32:15.918164 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa3t2 based on filterSpec
I, [2014-05-25T22:33:15.403509 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:33:15.908654 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceesx2-nagios-sl-6.4-10262013 is not assigned to a portgroup
W, [2014-05-25T22:33:15.909732 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceesx6-nagios-sl-6.4-10262013 is not assigned to a portgroup
W, [2014-05-25T22:33:15.910104 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceesx4-nagios-sl-6.4-10262013 is not assigned to a portgroup
W, [2014-05-25T22:33:15.910341 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceesx8-nagios-sl-6.4-10262013 is not assigned to a portgroup
W, [2014-05-25T22:33:15.910667 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - nagios-sl-6.4-10262013-vcsa3t2 is not assigned to a portgroup
I, [2014-05-25T22:33:17.921786 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from iscevcms1 based on filterSpec
I, [2014-05-25T22:33:21.144068 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:33:21.148869 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscedcnm1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.148984 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceuims1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.149121 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess4-2 is not assigned to a portgroup
W, [2014-05-25T22:33:21.149220 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - insightiq_3.0 is not assigned to a portgroup
W, [2014-05-25T22:33:21.149355 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceisilon1_old datastore 2.1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.149614 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess4-1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.149778 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3t4-2 is not assigned to a portgroup
W, [2014-05-25T22:33:21.149867 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3t4-1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.149949 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess2-1 clone(don't power on) is not assigned to a portgroup
W, [2014-05-25T22:33:21.150048 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcsso1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.150148 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcms1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.150243 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevums1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.150319 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcinv1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.150413 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3t1-1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.150505 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3t3-2 is not assigned to a portgroup
W, [2014-05-25T22:33:21.150628 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3t3-1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.150714 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess2-2 clone(don't power on) is not assigned to a portgroup
W, [2014-05-25T22:33:21.150829 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcdb1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.150932 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3t1-2 is not assigned to a portgroup
W, [2014-05-25T22:33:21.151016 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess2-1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.151099 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess2-2 is not assigned to a portgroup
W, [2014-05-25T22:33:21.151182 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess1-2 is not assigned to a portgroup
W, [2014-05-25T22:33:21.151265 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess1-1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.151348 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscearms1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.151435 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscearms2 is not assigned to a portgroup
W, [2014-05-25T22:33:21.151523 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscessz1-2 is not assigned to a portgroup
W, [2014-05-25T22:33:21.151606 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess3-2 clone(don't power on) is not assigned to a portgroup
W, [2014-05-25T22:33:21.151705 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3t2-2 is not assigned to a portgroup
W, [2014-05-25T22:33:21.151799 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscessz1-1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.151911 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3t2-1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.151995 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess1-1 clone(don't power on) is not assigned to a portgroup
W, [2014-05-25T22:33:21.152079 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess3-1 is not assigned to a portgroup
W, [2014-05-25T22:33:21.152163 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess3-1 clone(don't power on) is not assigned to a portgroup
W, [2014-05-25T22:33:21.152247 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess3-2 is not assigned to a portgroup
W, [2014-05-25T22:33:21.152330 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess1-2 clone(don't power on) is not assigned to a portgroup
W, [2014-05-25T22:33:21.166726 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isceesxamp1.test.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T22:33:21.169613 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isceesxamp2.test.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T22:33:23.619328 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa3p1 based on filterSpec
I, [2014-05-25T22:33:36.801603 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T22:33:39.102181 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa3p2 based on filterSpec
I, [2014-05-25T22:33:52.600399 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T22:33:54.312976 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from iscevcms11 based on filterSpec
I, [2014-05-25T22:33:56.436110 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:33:56.437901 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceisilon11 is not assigned to a portgroup
W, [2014-05-25T22:33:56.438060 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - insightiq_3.0 is not assigned to a portgroup
W, [2014-05-25T22:33:56.438140 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscedcnm11 is not assigned to a portgroup
W, [2014-05-25T22:33:56.438264 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3p1-2 is not assigned to a portgroup
W, [2014-05-25T22:33:56.438335 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3p1-1 is not assigned to a portgroup
W, [2014-05-25T22:33:56.438430 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcms11 is not assigned to a portgroup
W, [2014-05-25T22:33:56.438520 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3p2-2 is not assigned to a portgroup
W, [2014-05-25T22:33:56.438608 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss3p2-1 is not assigned to a portgroup
W, [2014-05-25T22:33:56.438694 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceuims11.syncopatedtech.com is not assigned to a portgroup
W, [2014-05-25T22:33:56.438808 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess11-2 is not assigned to a portgroup
W, [2014-05-25T22:33:56.438890 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess11-1 is not assigned to a portgroup
W, [2014-05-25T22:33:56.438980 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevums11 is not assigned to a portgroup
W, [2014-05-25T22:33:56.439070 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcinv11 is not assigned to a portgroup
W, [2014-05-25T22:33:56.439161 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcsso11 is not assigned to a portgroup
W, [2014-05-25T22:33:56.439252 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscearms11 is not assigned to a portgroup
W, [2014-05-25T22:33:56.439344 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscessz11-1 is not assigned to a portgroup
W, [2014-05-25T22:33:56.439436 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscearms12 is not assigned to a portgroup
W, [2014-05-25T22:33:56.439538 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcdb11 is not assigned to a portgroup
W, [2014-05-25T22:33:56.439617 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceuims11.old is not assigned to a portgroup
W, [2014-05-25T22:33:56.439695 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscessz11-2 is not assigned to a portgroup
W, [2014-05-25T22:33:56.443015 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isceesxamp12.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T22:33:56.445634 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isceesxamp11.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T22:33:58.256881 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa4t1 based on filterSpec
I, [2014-05-25T22:35:32.463715 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T22:35:35.066030 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa4t2 based on filterSpec
I, [2014-05-25T22:36:43.499154 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T22:36:45.898858 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from isccvcms1 based on filterSpec
I, [2014-05-25T22:36:48.573820 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:36:48.578565 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss3-2 is not assigned to a portgroup
W, [2014-05-25T22:36:48.578666 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccdcnm1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.578788 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - insightiq_3.0 is not assigned to a portgroup
W, [2014-05-25T22:36:48.578874 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccisilon1_old datastore_2.1 don't power on is not assigned to a portgroup
W, [2014-05-25T22:36:48.579107 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss4-1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.579225 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t4-1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.579296 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss1-2(clone don't power on) is not assigned to a portgroup
W, [2014-05-25T22:36:48.579412 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccuims1old is not assigned to a portgroup
W, [2014-05-25T22:36:48.579497 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcms1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.579578 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss2-1(clone don't power on) is not assigned to a portgroup
W, [2014-05-25T22:36:48.579647 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t4-2 is not assigned to a portgroup
W, [2014-05-25T22:36:48.579716 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss1-2 is not assigned to a portgroup
W, [2014-05-25T22:36:48.579788 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss1-1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.579858 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcinv1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.579930 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss3-1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580006 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccarms1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580078 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss2-1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580146 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccuims1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580217 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss2-2 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580284 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss4-2 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580352 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss1-1(clone don't power on) is not assigned to a portgroup
W, [2014-05-25T22:36:48.580426 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t3-1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580516 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcsso1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580613 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t3-2 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580682 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvums1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580753 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t2-2 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580826 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t1-1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580895 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcdb1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.580970 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccssz1-2 is not assigned to a portgroup
W, [2014-05-25T22:36:48.581038 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t2-1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.581105 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t1-2 is not assigned to a portgroup
W, [2014-05-25T22:36:48.581172 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccssz1-1 is not assigned to a portgroup
W, [2014-05-25T22:36:48.594076 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isccesxamp1.test.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T22:36:48.596687 #18237]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isccesxamp2.test.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T22:36:51.059390 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa4p1 based on filterSpec
I, [2014-05-25T22:36:51.481711 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T22:36:54.354563 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa4p2 based on filterSpec
I, [2014-05-25T22:36:54.910933 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T22:36:56.930744 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from isccvcms11 based on filterSpec
I, [2014-05-25T22:37:32.433621 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:37:32.480838 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - insightiq_3.0 is not assigned to a portgroup
W, [2014-05-25T22:37:32.480992 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccisilon11_old datastore 2.1.0 don't power on is not assigned to a portgroup
W, [2014-05-25T22:37:32.481102 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccdcnm11 is not assigned to a portgroup
W, [2014-05-25T22:37:32.509681 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - cde-rhel6-base-template-2013-02-25 is not assigned to a portgroup
W, [2014-05-25T22:37:32.509897 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - cde-rhel6-base-template-2013-10-01 is not assigned to a portgroup
W, [2014-05-25T22:37:32.510058 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - cde-rhel6-base-template-2012-10-01 is not assigned to a portgroup
W, [2014-05-25T22:37:32.510234 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - cde-rhel6-base-template-07-25-2012 is not assigned to a portgroup
W, [2014-05-25T22:37:32.517341 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss11-2 is not assigned to a portgroup
W, [2014-05-25T22:37:32.517537 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcms11 is not assigned to a portgroup
W, [2014-05-25T22:37:32.517738 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccuims11.old is not assigned to a portgroup
W, [2014-05-25T22:37:32.517830 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4p1-1 is not assigned to a portgroup
W, [2014-05-25T22:37:32.517940 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4p1-2 is not assigned to a portgroup
W, [2014-05-25T22:37:32.518061 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccarms11 is not assigned to a portgroup
W, [2014-05-25T22:37:32.518175 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcdb11 is not assigned to a portgroup
W, [2014-05-25T22:37:32.518282 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss11-2-clone(do not power on) is not assigned to a portgroup
W, [2014-05-25T22:37:32.518371 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccuims11.syncopatedtech.com is not assigned to a portgroup
W, [2014-05-25T22:37:32.518458 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccuims11-clone is not assigned to a portgroup
W, [2014-05-25T22:37:32.518545 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcsso11 is not assigned to a portgroup
W, [2014-05-25T22:37:32.518630 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4p2-2 is not assigned to a portgroup
